,News,is_apple,is_amazon,is_microsoft,is_facebook,is_tesla,is_nvidia,is_cisco,is_alphabet,is_google,is_broadcom
1804,"Amazon-backed Rivian files for IPO, gears up for blockbuster year-end flotation",0,1,0,0,0,0,0,0,0,0
783,Google dominance in Australia online advertising harms businesses,0,0,0,0,0,0,0,0,1,0
295,"Tesla recalls 7,600 U.S. vehicles for potential air bag issue",0,0,0,0,1,0,0,0,0,0
874,GM to test Cisco technology for sharing road safety spectrum,0,0,0,0,0,0,1,0,0,0
2966,Alphabet's Google to buy Fitbit for $2.1 bln,0,0,0,0,0,0,0,1,0,0
419,Google disputes FCC claims of obstruction,0,0,0,0,0,0,0,0,1,0
2832,UPDATE 5-Tesla recalls almost half a million electric cars over safety issues,0,0,0,0,1,0,0,0,0,0
1510,"Apple says new privacy notifications to roll out in ""early spring""",1,0,0,0,0,0,0,0,0,0
435,Tesla executive Schwall joins Alphabet's Waymo,0,0,0,0,1,0,0,0,0,0
363,Ford aims to be the Tesla of connected commercial vehicles,0,0,0,0,1,0,0,0,0,0
629,"SAP, Microsoft and Adobe announce data alliance",0,0,1,0,0,0,0,0,0,0
360,Tesla to add EV components recycling facilities at Shanghai factory,0,0,0,0,1,0,0,0,0,0
473,Foxconn's dorms for India workers do not meet Apple standards,1,0,0,0,0,0,0,0,0,0
436,"Uzbekistan cuts speed of access to Facebook, YouTube over data law",0,0,0,1,0,0,0,0,0,0
170,Cisco predicts third-quarter revenue fall in line with Wall Street view,0,0,0,0,0,0,1,0,0,0
1616,BRIEF-Panasonic to invest in Tesla Gigafactory in stages,0,0,0,0,1,0,0,0,0,0
884,"India court quashes Amazon, Walmart's Flipkart bid to stall antitrust probe",0,1,0,0,0,0,0,0,0,0
597,U.S. court dismisses D.C. antitrust lawsuit against Amazon,0,1,0,0,0,0,0,0,0,0
2704,ValueAct takes $2 billion Microsoft stake,0,0,1,0,0,0,0,0,0,0
2847,"UPDATE 5-Microsoft sees cloud business growth, but supply woes continue for Xbox",0,0,1,0,0,0,0,0,0,0
2734,"Google, AT&T target Austin for high-speed Internet",0,0,0,0,0,0,0,0,1,0
1004,Amazon wins $303 million court fight in blow to EU tax crusade,0,1,0,0,0,0,0,0,0,0
1795,UPDATE 1-New semiconductor plants will end global auto chip shortage next year -Tesla's Musk,0,0,0,0,1,0,0,0,0,0
1147,Google asks judge to dismiss most of Texas antitrust lawsuit,0,0,0,0,0,0,0,1,0,0
1646,"Google tax deal ""disproportionately small"" ",0,0,0,0,0,0,0,0,1,0
106,Google launches a YouTube built for gamers,0,0,0,0,0,0,0,0,1,0
2541,UPDATE 2-Amazon and others commit to using zero-carbon shipping fuels by 2040,0,1,0,0,0,0,0,0,0,0
381,Britain's competition watchdog to probe Nvidia's take over of Arm,0,0,0,0,0,1,0,0,0,0
1393,Surge in iPhone sales rings well with Apple investors,1,0,0,0,0,0,0,0,0,0
1760,Apple likely to face DOJ antitrust suit- The Information,1,0,0,0,0,0,0,0,0,0
2917,"Facebook, Google CEOs suggest ways to reform key internet law",0,0,0,0,0,0,0,0,1,0
416,"Microsoft to spend $100 mln on Kenya, Nigeria tech development hub",0,0,1,0,0,0,0,0,0,0
3335,S.Korea stocks edge up ahead of major corporate earnings,0,0,0,0,0,0,0,1,0,0
2491,"Etsy gets into S&P 500, Tesla does not",0,0,0,0,1,0,0,0,0,0
172,"India antitrust probe finds Google abused Android dominance, report shows",0,0,0,0,0,0,0,0,1,0
352,"Amazon, Indiana strike state sales tax deal",0,1,0,0,0,0,0,0,0,0
1843,"Qualcomm profit beats street, raises guidance; shares rise",0,0,0,0,0,0,0,0,0,1
620, Why Apple has chips for iPhones while Ford got caught short,1,0,0,0,0,0,0,0,0,0
235,Alphabet's Sidewalk Labs secures conditional nod for Toronto smart city,0,0,0,0,0,0,0,1,0,0
1214,"Google retires DoubleClick, AdWords brand names",0,0,0,0,0,0,0,0,1,0
773,UPDATE 1-Facebook's cryptocurrency venture to wind down after asset sale to Silvergate,0,0,0,1,0,0,0,0,0,0
2387,How murky legal rules allow Tesla's Musk to keep moving markets,0,0,0,0,1,0,0,0,0,0
2518,Top Amazon official swipes at Bernie Sanders over planned Alabama visit,0,1,0,0,0,0,0,0,0,0
1516,Alphabet's Pichai to hold video call with EU antitrust chief Jan. 25,0,0,0,0,0,0,0,1,0,0
2270,UPDATE 2-Automated steering 'not available' on Texas road where Tesla crashed,0,0,0,0,1,0,0,0,0,0
2120,GRAPHIC-Amazon latest megacap to join stock split squad,0,0,0,0,0,0,0,1,0,0
2361,UPDATE 2-UK's competition watchdog to probe Google's browser changes,0,0,0,0,0,0,0,0,1,0
2960,"Microsoft, Dell seal Android, Chrome royalty pact",0,0,1,0,0,0,0,0,0,0
1960,Appeals court sides with Apple in speaker patent fight,1,0,0,0,0,0,0,0,0,0
353,"Amazon, Canal+ win main TV rights for French soccer League 1",0,1,0,0,0,0,0,0,0,0
2320,UPDATE 3-Google boosts cloud security with $5.4 bln Mandiant deal,0,0,0,0,0,0,0,0,1,0
1697,"Amazon expects spring windfall as U.S. economy reopens, posts record profits",0,1,0,0,0,0,0,0,0,0
1341,"Apple offers to fix faulty iPhones, a rare move",1,0,0,0,0,0,0,0,0,0
1029,"Google CEO sought to keep Incognito mode issues out of spotlight, lawsuit alleges",0,0,0,0,0,0,0,0,1,0
1188,Waymo seeks delay in self-driving trade secret trial against Uber,0,0,0,0,0,0,0,1,0,0
2265,States ask U.S. court to reinstate Facebook antitrust lawsuit,0,0,0,0,0,0,0,1,0,0
2182,EXCLUSIVE-Microsoft's $16 billion Nuance bid set for EU antitrust approval ,0,0,1,0,0,0,0,0,0,0
1173,BRIEF-Alphabet's Google launches slew of new products headlined by Google Pixel 2,0,0,0,0,0,0,0,0,1,0
206,Cisco's Webex draws record 324 mln users in March,0,0,0,0,0,0,1,0,0,0
1587,A look at Tesla's nine-member board,0,0,0,0,1,0,0,0,0,0
156,UPDATE 4-EV startup Rivian could be worth nearly as much as Honda in U.S. IPO,0,0,0,1,0,0,0,0,0,0
883,Google to invest $75 million in coronavirus-hit small businesses,0,0,0,0,0,0,0,1,0,0
2618,Microsoft victory in overseas email seizure case is upheld,0,0,1,0,0,0,0,0,0,0
1633,Qualcomm adds two new members to its board,0,0,0,0,0,0,0,0,0,1
1005,Tesla launches financing product for electric sedan,0,0,0,0,1,0,0,0,0,0
1357,Google suing India antitrust watchdog for investigation report leak,0,0,0,0,0,0,0,0,1,0
1495,UPDATE 2-Apple is working on creating a car ,1,0,0,0,0,0,0,0,0,0
2744,Tesla lobbies India for sharply lower import taxes on electric vehicles,0,0,0,0,1,0,0,0,0,0
2987,"Google, Apple remove Navalny app from stores as Russian elections begin",1,0,0,0,0,0,0,0,0,0
3071,Senate Democratic leader praises Trump's blocking Broadcom's takeover of Qualcomm,0,0,0,0,0,0,0,0,0,1
501,UPDATE 1-U.S. judge says Google request for Microsoft documents is relevant,0,0,0,0,0,0,0,0,1,0
2156,"S.Korea seeks improved compliance plans from Apple, Google on app store law",0,0,0,0,0,0,0,1,0,0
1736,Google launches $3 mln fund to fight vaccine misinformation,0,0,0,0,0,0,0,0,1,0
194,WhatsApp wins approval to double payments offering to 40 million users in India,0,0,0,0,0,0,0,1,0,0
878,Musk says Tesla will accept dogecoin for merchandise,0,0,0,0,1,0,0,0,0,0
988,U.S. safety regulator says aware of Tesla owner complaint of self-driving test software,0,0,0,0,1,0,0,0,0,0
1315,"UPDATE 2-Apple card, underwriter Goldman Sachs committed no fair lending violations ",1,0,0,0,0,0,0,0,0,0
648,SolarWinds hackers were able to access Microsoft source code,0,0,1,0,0,0,0,0,0,0
2181,UPDATE 1-Elon Musk says Tesla eyeing Russia as a potential production hub,0,0,0,0,1,0,0,0,0,0
1934,"At Epic v Apple's closing, judge probes implications of upending Apple's App Store",1,0,0,0,0,0,0,0,0,0
552,Nadella outran better-known candidates for Microsoft CEO,0,0,1,0,0,0,0,0,0,0
2161,"Amazon backs marijuana legalization, drops weed testing for some jobs",0,1,0,0,0,0,0,0,0,0
768,Cathie Wood's ARK buys the dip in Tesla shares after months of selling,0,0,0,0,1,0,0,0,0,0
1294,"Musk, Brazilian govt discuss deal to provide rural Internet, monitor Amazon",0,1,0,0,0,0,0,0,0,0
2620,Police say Autopilot not believed in use in Detroit Tesla crash,0,0,0,0,1,0,0,0,0,0
441,"Musk touts Starlink progress as cost, demand hurdles remain",0,0,0,0,0,0,0,0,0,0
202,Microchip clears China antitrust hurdle for Microsemi deal,0,0,0,0,0,0,0,0,0,1
1298,Apple to hold special event on April 20,1,0,0,0,0,0,0,0,0,0
1935,Google's Schmidt set to testify in smartphone trial,0,0,0,0,0,0,0,0,1,0
2422,UPDATE 1-Amazon wins EU antitrust nod for $8.5 bln MGM deal,0,1,0,0,0,0,0,0,0,0
2366,"UPDATE 3-Microsoft takes $6.2 bln charge, slows Internet hopes",0,0,1,0,0,0,0,0,0,0
1701,Employees of India's Future Retail urge top court to clear asset sale in Amazon dispute,0,1,0,0,0,0,0,0,0,0
2678,Apple to unveil next Apple TV version in September,1,0,0,0,0,0,0,0,0,0
987,"Coinbase to allow users to use card via Apple, Google wallets",1,0,0,0,0,0,0,0,0,0
2492,Apple Daily will stop operations by Wednesday,1,0,0,0,0,0,0,0,0,0
2754,UPDATE 4-U.S. sees national security risk from Broadcom's Qualcomm deal,0,0,0,0,0,0,0,0,0,1
1423,UPDATE 1-Google must face shareholder lawsuit claiming it hid security risks,0,0,0,0,0,0,0,1,0,0
922,Google buys Instagram rival Nik Software,0,0,0,0,0,0,0,0,1,0
389,Apple seeks severe punishment for Samsung lawyer's actions,1,0,0,0,0,0,0,0,0,0
46,"UPDATE 4-Tesla's first-quarter deliveries break previous record, beat expectations",0,0,0,0,1,0,0,0,0,0
1666,Alphabet's CapitalG leads Lyft's $1 billion funding round,0,0,0,0,0,0,0,1,0,0
2362,"UPDATE 1-S.Korea lawmaker says Apple, Google not doing enough to comply with app store law",0,0,0,0,0,0,0,0,1,0
2626,"Russia reinstates Twitter slowdown, says Meta, Google are 'instigators of war'",0,0,0,1,0,0,0,0,0,0
2390,Amazon shares fall as outlook disappoints,0,1,0,0,0,0,0,0,0,0
2816,BRIEF-Broadcom announces pricing of private offering of senior notes,0,0,0,0,0,0,0,0,0,1
3156,"Google mandates workers back to Silicon Valley, other offices from April 4",0,0,0,0,0,0,0,1,0,0
2926,"Cisco, Ericsson reveal bigger ambitions for revenues in new partnership",0,0,0,0,0,0,1,0,0,0
195,Chinese firm denies agreement with Tesla to build factory,0,0,0,0,1,0,0,0,0,0
2832,Cisco says Sprint to deploy Cisco hardware for intelligent Wi-Fi network,0,0,0,0,0,0,1,0,0,0
812,Amazon GC's pay topped $17 million in high-stakes year,0,1,0,0,0,0,0,0,0,0
645,BRIEF-Microsoft announces quarterly dividend and changes to its board of directors,0,0,1,0,0,0,0,0,0,0
2906,Google Inc to become Alphabet Inc in shakeup,0,0,0,0,0,0,0,1,0,0
1393,Microsoft talked with Nokia about buying devices unit,0,0,1,0,0,0,0,0,0,0
2894,"Chipmaker Nvidia hires CFO, ends two-year search",0,0,0,0,0,0,1,0,0,0
2285,UPDATE 1-Google outlines plan to appease French antitrust body over news content,0,0,0,0,0,0,0,0,1,0
1074,Google fails to dismiss privacy lawsuit over Google Wallet,0,0,0,0,0,0,0,0,1,0
713,Amazon looking at opening pharmacy stores in U.S.,0,1,0,0,0,0,0,0,0,0
3360,"After talk with Google's Sundar, EU's Jourova says seeks more transparency on fake news",0,0,0,0,0,0,0,1,0,0
2668,"Google, Meta dominate as digital propels global advertising growth ",0,0,0,0,0,0,0,0,1,0
2714,"Wall Street expects near-record iPhone sales despite delay, shut Apple stores",1,0,0,0,0,0,0,0,0,0
2669,UPDATE 2-Microsoft to build hub for cloud services in Greece,0,0,1,0,0,0,0,0,0,0
2689,Apple starts construction of new campus in Texas,1,0,0,0,0,0,0,0,0,0
503,Google completes subsea cable to Chile in global cloud push,0,0,0,0,0,0,0,1,0,0
3,"Parler sues Amazon over Web shutdown, alleges political animus",0,1,0,0,0,0,0,0,0,0
2483,"UPDATE 2-AMD lands Meta as customer and takes on Nvidia, sending shares up 11%",0,0,0,1,0,0,0,0,0,0
1162,"UPDATE 2-California issues permits to Cruise, Waymo for autonomous vehicle service",0,0,0,0,0,0,0,1,0,0
922,Tesla shares steady after two-day rout wipes out $200 bln in market cap,0,0,0,0,1,0,0,0,0,0
1822,New Xbox more than a game console for Microsoft,0,0,1,0,0,0,0,0,0,0
1352,Microsoft shares edge higher on $60 bln buyback program,0,0,0,0,0,0,0,1,0,0
1430,BRIEF-Broadcom backs away from $20 bln bid for Toshiba chip business ,0,0,0,0,0,0,0,0,0,0
192,BRIEF-Cisco announces intent to acquire Springpath,0,0,0,0,0,0,1,0,0,0
1166,"Apple subjects Foxconn, partners to labor scrutiny",1,0,0,0,0,0,0,0,0,0
1365,Tesla opens first charging station in China with energy storage facilities,0,0,0,0,1,0,0,0,0,0
994,"Google keeps Android ad tool into at least 2024, exploring other options",0,0,0,1,0,0,0,0,0,0
909,Apple launches its contactless payment service in S.Africa,1,0,0,0,0,0,0,0,0,0
1549,"Cisco reports higher revenue, in line with expectations",0,0,0,0,0,0,1,0,0,0
664,UPDATE 2-Amazon restores cloud services after power outage hits data center,0,1,0,0,0,0,0,0,0,0
2849,Google says will not participate in 2016 U.S. airwaves auction,0,0,0,0,0,0,0,1,0,0
947,UPDATE 1-Facebook ad revenue seen feeling brunt of Apple privacy changes,1,0,0,0,0,0,0,0,0,0
2668,Tesla changes S.Korea ads after antitrust probe faulted batteries,0,0,0,0,1,0,0,0,0,0
3136,Australia challenges Facebook to back anti-troll defamation law,0,0,0,0,0,0,0,1,0,0
2739,UPDATE 1-Rambus loses first round of patent case at ITC,0,0,0,0,0,0,0,0,0,0
2369,Electric cars hit 65% of Norway sales as Tesla grabs overall pole,0,0,0,0,1,0,0,0,0,0
1905,"US STOCKS-Futures fall on Trump impeachment push, Nike gains",0,0,0,0,0,0,0,0,0,0
793,UPDATE 6-Broadcom calls Qualcomm's offer for price talks 'engagement theater',0,0,0,0,0,0,0,0,0,1
2056,Microsoft debuts free tier in competitive workplace chat app market,0,0,0,0,0,0,1,0,0,0
670,U.S. tech sector getting by without Facebook and Alphabet,0,0,0,0,0,0,0,1,0,0
2078,"Tesla recalls 7,600 U.S. vehicles for potential air bag issue",0,0,0,0,1,0,0,0,0,0
2971,Microsoft developing 7-inch Surface tablet ,0,0,1,0,0,0,0,0,0,0
21,Motorola looking to exit wireless LAN business ,0,0,0,0,0,0,1,0,0,0
1431,Microsoft to sell some products through experience stores,0,0,0,0,0,0,0,1,0,0
1311,Microsoft hires ex-FTC Google expert as lobbyist,0,0,1,0,0,0,0,0,0,0
648,Google halves Play Store fees for subscription apps,0,0,0,0,0,0,0,0,1,0
2751,Cisco plans $4 bln worth of expansion in Mexico-government,0,0,0,0,0,0,1,0,0,0
2839,Microsoft recalls 2.3 million power cords sold with Surface Pro tablets,0,0,1,0,0,0,0,0,0,0
2219,"UPDATE 1-Amazon to create 10,000 jobs in Britain this year",0,1,0,0,0,0,0,0,0,0
726,EXCLUSIVE-Google deal with French publishers on hold pending antitrust decision,0,0,0,0,0,0,0,0,1,0
1724,Google opens paid-for Australia news platform in drive to undercut Canberra's content payment law,0,0,0,0,0,0,0,0,1,0
2089,FDA authorizes emergency use of COVID-19 test from Alphabet's Verily,0,0,0,0,0,0,0,1,0,0
2241,Web freedom facing greatest threat-Google founder,0,0,0,0,0,0,0,0,1,0
1800,EXCLUSIVE-Facebook owner is behind $60 mln deal for Meta name rights,0,0,0,1,0,0,0,0,0,0
1163,Amazon Pharmacy offers half-yearly prescriptions starting at $6,0,1,0,0,0,0,0,0,0,0
702,Cisco looks to salesman Robbins for tech leadership,0,0,0,0,0,0,1,0,0,0
3219,Google offers incognito mode for Maps in privacy push,0,0,0,0,0,0,0,1,0,0
1359,UPDATE 2-Google asks judge to dismiss most of Texas antitrust lawsuit,0,0,0,0,0,0,0,0,1,0
2783,Cisco buying Israel's Leaba Semiconductor for $380 mln -report,0,0,0,0,0,0,0,0,0,0
2252,Tesla says Gigafactory costs may exceed expectations,0,0,0,0,1,0,0,0,0,0
1648,Microsoft to reorganize sales and marketing teams,0,0,1,0,0,0,0,0,0,0
210,Musk says Tesla's self-driving software update 'not great',0,0,0,0,1,0,0,0,0,0
2508,Google workers to form global union alliance,0,0,0,0,0,0,0,1,0,0
576, Apple has deciding vote in Broadcom-Qualcomm deal,0,0,0,0,0,0,0,0,0,0
939,UPDATE 1-Tesla ordered to pay over $130 mln to Black former worker over racism ,0,0,0,0,1,0,0,0,0,0
1850,Apple's new 'private relay' feature will not be available in China,1,0,0,0,0,0,0,0,0,0
2152,BRIEF-Broadcom reports Q2 EPS $1.05,0,0,0,0,0,0,0,0,0,0
1569,Apple allows 'approved' virtual currencies in Apps,1,0,0,0,0,0,0,0,0,0
639,BRIEF-NVIDIA commits to $750 million in share repurchases,0,0,0,0,0,1,0,0,0,0
2978,BRIEF-Alphabet Inc to consider Lyft investment of about $1 bln,0,0,0,0,0,0,0,1,0,0
3002,Apple to launch 4G iPad in March,1,0,0,0,0,0,0,0,0,0
1212,Alphabet names former Time Warner Cable exec to lead internet unit,0,0,0,0,0,0,0,1,0,0
33,"BRIEF-Moody's says Alphabet's loss of ""notable advertisers"" on YouTube platform credit negative, but does not impact AA2 rating",0,0,0,0,0,0,0,1,0,0
1536,Google unveils services promoting free expression,0,0,0,0,0,0,0,0,1,0
1423,Google says an EU antitrust fine would be 'inappropriate',0,0,0,0,0,0,0,0,1,0
231,"Microsoft sets Windows 8 price, opens for pre-order",0,0,1,0,0,0,0,0,0,0
3126,Apple may be considering stock split,0,0,0,0,0,0,1,0,0,0
2268,Australia says content laws already working after Nine-Google deal reports,0,0,0,0,0,0,0,0,1,0
8,"Tesla sued by second female worker over sexual harassment, retaliation",0,0,0,0,1,0,0,0,0,0
2103,"Apple rebuilds mapping app, but will still tap TomTom",1,0,0,0,0,0,0,0,0,0
1399,"Microsoft releases 'refined' Windows, revs up developers",0,0,1,0,0,0,0,0,0,0
2830,Microsoft to reorganize sales and marketing teams,0,0,1,0,0,0,0,0,0,0
1550,Musk sells Tesla shares worth $963.2 million,0,0,0,0,1,0,0,0,0,0
773,Google proposes Android revenue slice for Oracle-filing,0,0,0,0,0,0,0,0,1,0
1027,"Current, former Tesla board members cash in on stock rally",0,0,0,0,1,0,0,0,0,0
1032,Google names exec to oversee responsible AI research after staff unrest,0,0,0,0,0,0,0,0,1,0
1536,Microsoft denies U.S. suggestion its diversity plan illegally discriminates by race,0,0,1,0,0,0,0,0,0,0
3009,Cisco to buy BroadSoft in $1.9 bln deal,0,0,0,0,0,0,1,0,0,0
2616,"Broadcom says chip demand has hit bottom, but uncertain on recovery timing",0,0,0,0,0,0,0,0,0,1
774,Apple's stock racks up biggest one-day gain since July 2020,1,0,0,0,0,0,0,0,0,0
288,Exclusive: Volkswagen to buy credits from Tesla in China to comply with environmental rules,0,0,0,0,1,0,0,0,0,0
1274,Microsoft says wins patent trial against Google's Motorola,0,0,1,0,0,0,0,0,0,0
120,Qualcomm could win EU approval for NXP by end of year,0,0,0,0,0,0,0,0,0,1
1038,"Google Cloud unveils carbon footprint tracker, satellite imagery suite",0,0,0,0,0,0,0,0,1,0
608,Tesla shares fall sharply for second straight day,0,0,0,0,1,0,0,0,0,0
2098,Amazon seeks U.S. approval to launch two internet satellites by 2022,0,1,0,0,0,0,0,0,0,0
556,Google failed to honor 'don't be evil' pledge in firing engineers,0,0,0,0,0,0,0,1,0,0
519,UPDATE 3-Cisco profit beats on strength in security business,0,0,0,0,0,0,1,0,0,0
267,"Russia fines Google over content, bigger penalty looms",0,0,0,0,0,0,0,1,0,0
625,Israel renews licensing agreement with Microsoft,0,0,1,0,0,0,0,0,0,0
49,Nvidia to directly challenge Intel with Arm-based 'Grace' server chip,0,0,0,0,0,1,0,0,0,0
2743,"BRIEF-Broadcom Redomiciliation Now Expected To Be Completed By April 3, 2018",0,0,0,0,0,0,0,0,0,1
1769,"Google, in fight against record EU fine, slams regulators for ignoring Apple",0,0,0,0,0,0,0,0,1,0
185,Wall St Week Ahead-Investors bet on second wind for lagging U.S. small caps,0,0,0,1,0,0,0,0,0,0
1788,"Broadcom promises on security, Qualcomm revamps board",0,0,0,0,0,0,0,0,0,1
2741,"Tesla to launch high-end Model S 'Plaid' to fend off Mercedes, Porsche",0,0,0,0,1,0,0,0,0,0
353,Microsoft coy on cloud profit after Amazon delivers,0,0,1,0,0,0,0,0,0,0
2264,Tesla could widen release of 'self-driving' software in two weeks,0,0,0,0,1,0,0,0,0,0
1657,Microsoft to buy display maker Perceptive Pixel,0,0,1,0,0,0,0,0,0,0
2865,Qualcomm estimates Apple will self-supply up to 80% of iPhone modem chips by 2023,1,0,0,0,0,0,0,0,0,0
2570,Microsoft beats quarterly revenue expectations,0,0,1,0,0,0,0,0,0,0
2858,New Xbox more than a game console for Microsoft,0,0,1,0,0,0,0,0,0,0
466,Google to launch its app store in China: The Information,0,0,0,0,0,0,0,0,1,0
1770,Alphabet's Wing drone delivery business to take flight in Finland,0,0,0,0,0,0,0,1,0,0
